TransactionID;CustomerID;TransactionDate;TransactionTime;ProductCategory;ProductSubcategory;ProductDetail;TransactionValue;PaymentMethod;CustomerAge
fb009ad2-e527-4e41-bf71-a246b4dd4a38;EH-13945;24/11/2023;19:37:46;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;877.95;PayPal;80
a82cd5df-1733-4d0f-8e06-44908cb18bf6;MC-17605;10/01/2023;0:29:13;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;550.59;PayPal;22
61862b30-2b6a-4823-a374-62b42f962a50;FC-14335;24/08/2023;15:06:12;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;871.14;PayPal;60
95e9307e-661c-4496-a336-aa254ead3f13;JP-15520;8/03/2024;7:42:42;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;246.93;PayPal;56
820ae8a7-db7d-47b9-837e-fc137ad8064d;RS-19420;6/01/2024;11:37:51;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;152.14;Bank Transfer;37
056ce6f7-1d49-4a00-a88b-5689dc64484b;JC-15340;22/05/2023;11:13:00;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;799.99;Debit Card;35
4aa8b5f5-87fc-4410-bfdc-fee2a83163fd;MS-17365;17/12/2023;6:22:01;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;845.77;PayPal;68
557afbeb-f2a1-49ec-981f-285c4399eab5;LS-17245;6/06/2023;20:10:47;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;114.81;Debit Card;20
44504dbf-67c1-42dc-9871-34da4b8aa8d4;RR-19315;17/03/2024;17:01:21;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;595.93;PayPal;34
dc4de06a-56ae-4452-a01e-fdda536ab089;GW-14605;19/05/2023;8:31:35;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;598.28;Debit Card;46
d5529ade-597f-4f41-9e30-cb5302fab91f;GD-14590;6/07/2023;0:02:59;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;456.58;Credit Card;20
ef7183da-09eb-44b6-91a8-a15c17be1e32;ZC-21910;8/06/2023;1:08:46;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;900.12;Bank Transfer;64
fc5f53d8-41fb-4245-bc7e-caaade5d1a49;PS-18760;4/08/2023;20:07:29;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;410.35;Credit Card;39
7f7b7d16-5876-49dd-aca7-f13f3981e40e;KE-16420;5/03/2023;1:41:37;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;889.26;PayPal;73
a3b14a07-7cd5-4437-a071-58a1519b6383;JR-15670;20/03/2023;13:39:31;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;589.84;Credit Card;36
f1650427-9954-44ed-a201-a5d2838f304f;GM-14455;28/03/2023;13:11:45;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;57.23;Debit Card;20
dcb78423-e70e-46c5-b681-4b81b2493ee0;FP-14320;17/12/2023;19:13:24;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;503.9;Credit Card;71
7596357e-56b4-4f53-ae67-4dac69216f7d;PB-18805;3/03/2023;10:18:44;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;398.11;Credit Card;50
fee3996a-e375-452c-bfba-a3bf865dd115;GB-14575;20/11/2023;5:03:21;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;727.95;Bank Transfer;53
e92d5431-e743-47d5-aaae-66007cfdebff;EM-14140;8/06/2023;4:59:51;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;20.46;Bank Transfer;38
6e72c310-7013-4435-9b38-04a9b62e5c15;SM-20320;11/12/2023;12:19:31;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;506.14;Credit Card;33
352f5d80-44b7-4646-b3ac-086746679490;PM-18940;20/07/2023;9:40:37;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;52.68;PayPal;48
fb6c39f7-912d-4c3a-95a6-a25efb831f59;HZ-14950;27/03/2023;2:24:05;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;243.21;Bank Transfer;42
bac48f11-40d2-4e8f-9305-1f42ab893b36;LO-17170;19/08/2023;7:39:47;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;33.09;Bank Transfer;22
ef676505-ec5e-4237-b16c-c8210d5dec1f;CM-12235;13/10/2023;8:57:32;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;807.67;Bank Transfer;22
6997b9cf-a8b9-42c5-b865-3f2fb9b654c8;RW-19540;1/06/2023;22:57:58;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;852.54;PayPal;37
4c46169b-2e41-43cd-b192-dde5a5466d5e;MG-17680;4/02/2023;9:58:57;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;330.46;Bank Transfer;66
6f812bff-8707-4053-b789-cb2cf391afde;ZD-21925;30/05/2023;12:35:05;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;422.49;PayPal;78
c12eaf2f-ca93-44ed-884f-b28c4092e90e;TS-21160;10/07/2023;10:57:17;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;818.15;PayPal;49
5d3cb897-d1ba-4490-878c-9ce9705475de;DK-12895;3/01/2024;10:51:13;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;369.45;PayPal;49
cf6792be-9c69-4476-8474-6cb81cbd85d7;MV-18190;14/05/2023;7:17:55;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;703.37;Credit Card;34
2aa28a04-b001-4965-aea8-e0181139c7c2;NM-18445;16/02/2024;19:27:11;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;262.8;Credit Card;71
70aa008e-46bc-4e5c-ae61-b6f0ffba9ab6;BF-11005;15/04/2023;16:10:21;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;263.8;PayPal;65
5258040b-4832-4eb3-b657-022397d6775d;JL-15835;5/01/2024;4:36:50;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;546.58;PayPal;73
326e7074-0b2d-4465-a14b-ea60da263efb;MS-17830;21/03/2023;16:01:44;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;572.6;Credit Card;77
4a1c1eb3-5a74-4b19-a16a-bced0a98fb75;SP-20860;30/11/2023;6:11:31;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;216.01;PayPal;67
70440d8a-121a-4c93-bdad-ff87b80063b8;SE-20110;27/06/2023;4:29:16;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;74.0;Credit Card;66
96ad667e-851c-4a28-b97c-2f4451e3e470;DB-13405;17/06/2023;2:02:17;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;968.83;PayPal;50
09b54296-6c45-4db7-bf63-4fef6485945f;DG-13300;15/08/2023;3:12:46;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;147.24;PayPal;61
b028c344-90ee-4fed-8eb5-05c1c12a9f5b;SF-20065;13/01/2023;17:07:09;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;794.78;PayPal;73
632e952a-77ed-4177-8bc9-631f006e78fc;SW-20350;17/02/2024;15:29:37;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;136.1;Debit Card;25
8ef8e50e-33b5-44d0-b97d-66ac084b2200;YS-21880;31/05/2023;3:21:03;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;413.58;PayPal;49
89cbb35d-537d-4aec-9a5f-27097c3005fc;BE-11410;30/09/2023;13:56:39;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;801.55;Debit Card;80
6d3bd229-49e9-4e3b-ad7e-d83bafdbf80f;SS-20875;7/01/2023;9:22:18;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;40.64;PayPal;64
d3667308-c220-426f-b54b-5049fa8dcdb7;HR-14830;9/03/2023;23:16:12;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;824.55;PayPal;65
63946f60-d601-4f0f-b72c-be0d485f294f;SC-20305;22/02/2024;3:35:27;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;149.91;Credit Card;38
03a50834-bf29-4213-b14e-a607ea8730da;ML-17395;12/12/2023;8:43:23;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;707.54;Debit Card;19
7518492a-05e1-4445-8849-a20ef0a635e0;VP-21730;2/01/2024;0:59:42;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;452.72;PayPal;75
72b6ab65-eaca-4b18-82a9-55ea3c412780;CW-11905;2/02/2024;23:05:27;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;197.75;Credit Card;30
22e0d534-81e3-4921-8205-dd4013a91617;DL-12865;21/04/2023;0:44:47;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;444.28;Credit Card;42
dd1064cc-5153-4ca9-a234-46618df79ed0;MF-18250;31/08/2023;12:49:01;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;868.54;Debit Card;31
49d38002-cabc-47cf-8c8a-9f75c72ccb0b;IM-15070;30/03/2024;1:06:25;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;283.13;PayPal;51
2c812ec3-9811-4fd6-b2c6-3d8c69d67afa;GH-14665;26/11/2023;22:45:03;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;57.66;PayPal;67
bee49200-54a6-484c-8e99-23bf76b58612;BN-11515;24/05/2023;21:31:14;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;868.13;Credit Card;42
88cccebf-3307-4b9b-bfc1-73d9c6c19cf0;VP-21730;10/10/2023;23:38:38;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;33.7;Bank Transfer;75
26ccf31d-14f3-4eea-ba24-fc3bb1cfc870;AS-10090;1/12/2023;10:50:23;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;547.72;Bank Transfer;76
a81f45cc-0581-4f01-ab7d-39b489e07036;DR-12940;22/01/2024;4:41:13;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;228.71;Debit Card;43
5679e8a4-5e59-48c1-b8ae-873ebf28e5b4;JP-15460;30/10/2023;7:47:58;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;103.64;Credit Card;78
8a5ed11e-a889-44d5-ab45-dd1e2d6a1c51;DM-13015;25/11/2023;7:56:50;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;668.42;Debit Card;60
a4b1773b-0523-4a17-af4f-c74defc4048e;GZ-14545;21/06/2023;20:20:42;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;393.39;Credit Card;57
2bc86802-c4b5-46c0-a4e4-3b563ee960e1;SC-20575;25/02/2024;20:29:05;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;166.25;Debit Card;23
96a9c51d-5ef3-42c2-9b01-2b64213c95c9;MY-17380;5/07/2023;1:48:25;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;263.7;Debit Card;32
0b7b5e60-bde4-4539-8faf-16123232634b;JS-15880;20/05/2023;12:28:52;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;545.57;Credit Card;47
fc1d4959-348f-46ea-b8f2-c1b9511ee23f;LC-16870;28/11/2023;2:03:53;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;769.35;Bank Transfer;38
4221e90e-a588-490f-bd29-1cf3147077bc;NP-18325;29/09/2023;11:29:18;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;782.8;Debit Card;50
57b7dc97-1cd2-40f1-8cad-0dc49800f61d;DE-13255;16/08/2023;18:30:45;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;910.71;Debit Card;77
044f8176-f2f7-4ae3-abbf-82eee06c8846;JB-16045;7/03/2023;11:41:23;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;311.0;Credit Card;65
f4ba5e96-02ff-4d66-b9ec-bb42aa6b2db7;SC-20680;19/12/2023;17:28:27;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;228.25;Debit Card;77
fc8b8c35-967c-4273-a78a-9711620a48f2;RD-19585;14/05/2023;3:24:21;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;494.54;Credit Card;60
64145fbb-cc98-4aab-b78e-4de3c9bf85cc;AB-10150;30/01/2024;10:00:26;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;263.23;Bank Transfer;28
ed17b84c-31d8-42b2-ae4f-607f68f6c3c1;EM-14200;8/07/2023;16:13:32;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;256.8;Debit Card;57
be01887a-c49d-40fa-9a4f-64bf7b8d10c5;CL-11890;6/02/2023;23:30:04;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;915.24;Credit Card;38
776772a0-4496-4d5a-a29f-3a717e42a5bc;BD-11635;6/01/2023;1:16:16;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;181.86;Bank Transfer;36
12daa41e-b212-403b-b794-ad00c2a71b76;JK-15370;19/07/2023;20:52:18;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;972.26;Debit Card;18
0c84af2b-5c34-42a3-9360-9a8071f4258c;AB-10600;26/06/2023;2:44:59;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;288.23;PayPal;20
75ab8081-4863-4f50-9c80-2adb32a20bfd;MM-18055;6/11/2023;18:12:35;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;54.88;Bank Transfer;57
422e55d9-826e-4ea2-87e6-c6516f5a76d7;LA-16780;2/05/2023;20:57:52;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;906.67;Credit Card;79
d58b2f21-dfd6-44cd-bc8f-6d600cf4f50b;RW-19540;20/03/2023;8:52:33;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;386.07;PayPal;37
004213a1-d341-463e-9fec-aab68f7a6683;EB-14170;7/01/2024;18:02:41;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;207.96;Bank Transfer;77
c371b205-0abb-4df1-8128-8cfeb9d682c5;BF-11275;17/03/2024;21:55:51;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;972.79;Bank Transfer;42
18ffdb9f-0e6e-45e9-8bad-bf7bb0c0a710;JM-15580;21/03/2024;19:50:10;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;138.24;Debit Card;49
384b0253-fb9a-4e11-9d7a-e0c6d3740459;AG-10330;9/10/2023;22:23:15;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;479.3;Debit Card;67
c055b15c-1ade-4713-8dc1-62d7bde0d5df;YC-21895;25/07/2023;22:44:43;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;889.75;Bank Transfer;40
1eb0277f-4e4d-41bf-af92-e002e1f7f5dd;EB-13750;26/06/2023;1:03:16;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;143.81;PayPal;43
fbb9104f-ad47-4729-8968-69b76036befd;GM-14455;4/09/2023;22:24:39;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;251.24;Bank Transfer;20
2adda3fb-6922-4b55-9d3d-72b882221d62;MM-17260;12/01/2024;12:27:15;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;623.16;Bank Transfer;32
512b5b25-62d2-4994-90db-05d712218550;LS-17200;17/02/2024;10:12:11;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;27.01;Debit Card;22
3f76a14e-d000-4449-8c69-c5ab8443e957;BF-11080;30/01/2023;3:19:19;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;407.78;Credit Card;26
b23a83a4-c3a2-4980-92a1-d889f90ec855;RD-19585;10/08/2023;6:12:30;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;785.67;Bank Transfer;60
c8942c33-4d5a-41ea-8865-d1e008cb989d;DM-13345;13/02/2024;23:42:30;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;751.01;Debit Card;53
2e7599f0-801d-4e16-9e5e-82901d0f0fac;MM-17260;21/12/2023;22:26:10;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;599.72;Debit Card;32
48c21eb0-19ca-4ee1-95c5-dc2e4647c974;MW-18220;10/11/2023;17:54:24;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;81.05;PayPal;25
ecfd2404-fd7b-4a3f-9451-a063145cf020;SF-20965;13/06/2023;1:54:08;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;997.17;PayPal;33
e2d202b2-1be0-4cc9-9758-30f74a152212;TS-21505;21/01/2024;3:43:26;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;714.44;Credit Card;79
9b464a60-2101-460b-9f90-da3f4afb32d7;ND-18460;18/03/2024;23:46:02;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;704.85;PayPal;36
42fc8f7e-72ec-494b-83ac-4ddd17c1e55c;HZ-14950;6/08/2023;21:38:25;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;705.53;Bank Transfer;42
aa56ca6e-c802-4c37-9563-4a531763a045;CL-12565;21/02/2024;7:09:01;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;347.49;Bank Transfer;74
8a209db5-486a-46b5-be21-dda5d1ddd1f3;CS-12490;16/01/2024;10:52:55;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;711.51;Credit Card;72
d28040c0-6cc1-4269-a823-f70f7ce13cbf;HP-14815;1/01/2023;23:41:50;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;636.43;PayPal;79
57c60f21-5b20-4561-93f4-42046371728d;SN-20710;5/02/2023;22:46:00;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;748.63;Debit Card;53
b5e7ddf1-b70f-479d-aab6-7bc8dde33892;CS-12175;14/01/2024;23:49:31;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;410.52;PayPal;73
1399cac2-c97b-4870-b079-58902c785864;CA-12265;6/10/2023;11:50:42;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;440.08;Debit Card;69
3d8fb9c2-7be3-4188-8eb4-3b82d04fc572;AR-10570;20/03/2023;8:47:29;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;194.22;PayPal;53
6f6eb11d-ca72-4b3c-848a-38b4c19d96d2;JG-15805;8/02/2024;8:15:38;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;807.51;Bank Transfer;33
2bba5258-3de6-47bb-9a22-d3b0d19f6aba;ZC-21910;30/11/2023;13:06:01;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;298.57;Credit Card;64
38f36e58-0ea4-494c-85c2-66d07bd4c43e;KC-16540;5/10/2023;3:48:34;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;206.61;Credit Card;33
dd66c751-5e9b-4733-8baf-d797c3f10f4e;CS-11845;9/03/2024;20:56:33;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;482.38;Bank Transfer;55
53534862-a91a-4392-9f1d-71706f9fb3df;KH-16690;18/05/2023;8:34:11;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;295.08;PayPal;73
f5c4bea8-ade5-4522-a3a0-f90dbd16a16b;JK-15205;1/02/2024;9:31:01;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;137.44;PayPal;64
5316980a-09f8-4839-a186-0b6b5a3e5fec;BE-11410;5/08/2023;4:31:29;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;782.87;Credit Card;80
4c5db131-152d-4f21-a87c-880f8db3a1c9;JW-15220;2/11/2023;11:27:52;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;285.18;Credit Card;33
2bd59294-d0a2-4673-bd82-60a025d75ed4;TC-21535;27/10/2023;8:35:58;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;693.91;Bank Transfer;27
b6690244-6a7f-48cb-9938-9e8a309e95db;RD-19660;7/02/2024;0:53:33;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;472.16;Debit Card;32
cf74d221-b2ba-46bf-9b56-659b26a35914;BD-11560;13/07/2023;6:56:31;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;512.9;Credit Card;51
e40b8402-ca1c-48b5-9be0-d787e1f455d5;CC-12685;12/09/2023;1:27:17;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;758.16;Credit Card;69
619bd08d-3ba0-4002-a82a-cb96ea514f57;AW-10840;10/05/2023;10:59:39;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;46.96;Debit Card;33
903c0aa1-9408-4feb-8603-ced3d07cf61e;CS-12400;5/06/2023;12:20:52;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;386.26;PayPal;23
05f4e608-84cd-4b52-9709-206a427f0a7b;BD-11620;20/11/2023;18:22:39;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;562.42;Credit Card;35
ca837a63-d78d-49c6-8f98-009edb235289;LC-16885;20/12/2023;23:10:40;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;303.83;Bank Transfer;26
70c75baa-7c5f-4ea9-9161-6769b7d49ae1;VD-21670;13/01/2023;1:01:44;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;917.63;PayPal;25
8f07fce1-07b0-4890-87de-968e73e8521f;ME-17320;5/03/2024;10:50:04;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;489.35;Bank Transfer;38
c46457a9-6458-4281-a883-7b969ddc8bf2;JE-15610;28/07/2023;20:18:12;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;82.01;Bank Transfer;69
29fce72f-6f2f-4b06-b3e7-1b89cde65a3e;AS-10135;27/04/2023;6:23:21;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;399.27;PayPal;62
ca967b71-e52f-4cf9-8875-d7ffac3d54a4;SW-20755;31/08/2023;20:26:34;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;42.81;PayPal;25
a7afadd3-a931-4c3b-8eda-76d78825fafd;PA-19060;4/08/2023;19:26:27;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;449.71;PayPal;41
73ae5d65-a289-4a73-a3f0-5f52b4dc4039;SJ-20125;14/08/2023;13:17:03;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;977.0;Debit Card;40
da7f0c4c-232f-4edb-8c77-a01d6b6fccc5;DO-13645;12/01/2023;22:58:17;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;177.85;Bank Transfer;38
3b1d7f2c-2522-478c-9ff8-44b9b1b14769;DB-13405;28/01/2023;0:42:40;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;566.07;Bank Transfer;50
16bfb280-ffed-427d-a384-7b776706e4e3;FA-14230;30/03/2024;14:06:15;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;477.23;Bank Transfer;20
78d5764f-9a12-4073-8a37-a3ec0543fc3d;TT-21220;4/01/2023;8:18:36;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;366.12;Debit Card;23
f4a5d847-cd44-4ce9-aa43-0569c31af4b6;TH-21550;15/02/2024;2:53:50;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;518.61;PayPal;19
2693688f-48c2-404b-a306-9933fe8d52a8;GH-14665;24/09/2023;22:11:05;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;949.85;PayPal;67
ae00db0d-2656-41ff-b5cf-563be0272fcb;SA-20830;15/02/2023;19:51:30;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;207.07;PayPal;54
59049067-5c9b-4fa9-9724-c8b3449132d8;CC-12475;16/10/2023;6:42:16;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;122.75;PayPal;39
af0a7236-3a6c-4693-95f9-575afc36c998;EH-13990;3/12/2023;17:36:04;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;211.14;PayPal;69
58317648-6595-42a5-bbd5-93732ee1dcaa;PO-19195;22/08/2023;2:46:16;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;505.07;Credit Card;54
0370c666-9230-4eaf-a3e8-a14d0931d487;CL-11890;20/01/2024;14:04:40;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;373.19;Credit Card;38
c351dee7-5d2d-4dad-bfdc-4d244f0e55d8;SE-20110;7/02/2024;14:41:48;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;158.42;PayPal;66
c79507a5-5d08-4de7-b55f-ef759072fbd1;KM-16375;28/11/2023;11:55:37;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;603.74;Credit Card;29
376209c6-743a-4aba-80c2-8c0196e317f5;AG-10270;21/01/2024;20:45:57;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;923.81;PayPal;31
fdc755a9-05a1-474f-962d-2bff41d6c864;NC-18625;15/02/2023;14:50:09;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;795.81;Bank Transfer;69
f17e68b5-e10d-45d8-a86f-37142e30aa1f;AR-10570;21/05/2023;20:53:06;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;592.36;Credit Card;53
737c3d85-b514-4486-828b-74cf0c4ad382;HE-14800;23/01/2024;16:14:33;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;29.07;Debit Card;66
8a221287-15f3-4fd1-856c-ea5581e5bdc1;JC-16105;23/09/2023;11:58:08;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;228.65;Bank Transfer;67
0ce6a5c2-80b7-4659-aee2-6964efc8ab97;CD-11980;7/01/2023;17:19:30;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;524.21;PayPal;43
20c3b525-851a-4aa3-af7a-08ce86b031df;SM-20320;13/05/2023;2:39:20;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;454.55;Credit Card;33
5232b313-8bec-484b-922f-5f36e3d46dc8;KN-16450;3/01/2024;13:23:46;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;26.67;Credit Card;21
dce1eb78-21df-4b43-a61b-e26a265febbb;TT-21220;18/08/2023;22:59:55;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;695.45;Credit Card;23
b9604ce6-d327-4025-9e0c-234aefd60d4e;MN-17935;19/01/2023;11:05:45;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;480.13;Credit Card;50
aef5da8a-e2c7-42e4-9731-a83a83bb8a84;CS-12490;24/03/2023;6:20:54;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;914.26;PayPal;72
f86b07ed-76ed-4afa-8fef-51d446f2b2f9;RB-19795;13/11/2023;10:54:03;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;174.84;Bank Transfer;39
1937099e-3257-4473-8797-21782b184896;KH-16510;2/04/2023;10:50:17;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;304.28;Bank Transfer;73
d16fb21f-23e7-405a-9a31-fa72c0f9a6d2;JF-15190;21/02/2024;15:12:15;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;182.9;Credit Card;40
d349a51d-4ff8-4db0-a5b2-40543d78b6e7;CG-12040;18/11/2023;5:37:40;Beauty & Health;Supplements;Nature’s Bounty Vitamin C;101.06;Debit Card;46
74099f5e-9593-453c-b475-2716a996501c;MT-18070;30/08/2023;3:33:48;Beauty & Health;Supplements;Optimum Nutrition Gold Standard Whey Protein;810.44;Bank Transfer;26
fedc8260-a0dd-4bca-bd0a-87d03dd64c4c;AR-10510;18/05/2023;15:34:39;Beauty & Health;Supplements;Garden of Life Multivitamin for Women;439.06;PayPal;18
